1	-0.059017868	-0.059017868	-0.070513034	-0.024532368	0.032943466	0.10191446	0.1249048	0.25135164	0.2628468	0.1938758	0.1593903	0.1249048	0.032943466	0.044438633	-0.047522701	-0.059017868	-0.093503367	-0.12798887	-0.17396954	-0.20845504	-0.2544357	-0.2544357	-0.24294053	-0.2544357	-0.27742603	-0.2889212	-0.2889212	-0.27742603	-0.27742603	0.032943466	0.0214483	-0.81769887	-1.7373122	-2.3350609	-2.5304788	-2.5994497	-2.5189835	-2.1856237	-1.9902059	-1.9097397	-1.7717977	-1.6683412	-1.4384379	-1.1395636	-0.8406892	-0.5303197	-0.3234067	-0.093503367	0.1938758	0.44676947	0.63069213	0.73414863	0.76863414	0.7456438	0.79162447	0.83760514	0.89508096	0.9180713	0.96405197	1.0215278	1.1134891	1.1824601	1.2054505	1.2514312	1.308907	1.308907	1.3433925	1.3433925	1.3204021	1.2399359	1.170965	1.0675084	0.9180713	0.8146148	0.66517763	0.58471147	0.48125497	0.35480813	0.27434197	0.25135164	0.14789513	0.090419299
2	0.10938525	0.090422052	0.090422052	0.14731163	0.20420121	0.26109078	0.31798036	0.35590675	0.20420121	0.18523802	0.18523802	0.090422052	0.07145886	0.052495667	-0.0043939111	0.014569282	0.014569282	-0.0043939111	-0.042320297	-0.099209872	-0.11817307	-0.11817307	-0.13713626	-0.11817307	-0.15609945	-0.15609945	-0.21298903	-0.11817307	0.014569282	-0.45951054	-1.4455966	-2.6402777	-3.1143576	-3.1143576	-3.0195416	-2.6023513	-1.9386395	-1.786934	-1.5214494	-1.1801119	-1.0094431	-0.70603205	-0.44054734	-0.23195222	-0.023357104	0.090422052	0.29901718	0.54553868	0.73517061	0.77309699	0.77309699	0.79206019	0.84894976	0.86791296	0.88687615	0.92480254	1.0006554	1.0385817	1.0765081	1.1333977	1.171324	1.2092504	1.2471768	1.2471768	1.2282137	1.171324	1.0575449	0.94376572	0.86791296	0.73517061	0.58346507	0.46968591	0.33694356	0.2421276	0.14731163	0.052495667	0.014569282	-0.080246682	-0.11817307	-0.042320297	-0.06128349	-0.099209872
1	0.12416726	0.11144011	0.14962155	0.1368944	0.12416726	0.1368944	0.18780298	0.21325727	0.2514387	0.35325586	0.42961872	0.34052871	0.35325586	0.32780157	0.18780298	0.20053013	0.098712969	0.06053154	0.035077252	-0.028558469	-0.015831325	-0.092194189	-0.1812842	-0.1812842	-0.19401135	-0.20673849	-0.21946563	-0.21946563	-0.24491992	-0.27037421	-0.28310135	-0.054012757	0.28962013	-0.20673849	-1.3394543	-2.2812629	-2.5994416	-2.6630773	-2.6503502	-2.3067173	-2.0521744	-1.9630844	-1.835813	-1.746723	-1.6449058	-1.3394543	-1.0340028	-0.71582425	-0.47400852	-0.25764706	-0.0031041802	0.27689299	0.54416301	0.65870732	0.70961589	0.73507018	0.77325161	0.82416018	0.86234162	0.87506876	0.95143165	1.0659759	1.0914302	1.1423388	1.2059746	1.2441559	1.2696103	1.2823374	1.3077916	1.3077916	1.2696103	1.1677931	1.0659759	0.92597734	0.78597876	0.64598017	0.53143587	0.365983	0.23871155	0.14962155	-0.015831325	-0.066739901
1	0.21032268	0.21032268	0.1982114	0.1982114	0.24665651	0.25876779	0.3677693	0.39199185	0.45254824	0.46465952	0.34354674	0.28299035	0.16187757	0.077098624	0.12554374	0.11343246	0.10132118	0.10132118	0.064987346	0.0044309557	-0.08034799	-0.10457055	-0.11668182	-0.11668182	-0.14090438	-0.15301566	-0.14090438	-0.16512693	-0.17723821	-0.21357204	-0.0076803221	0.24665651	-0.24990589	-1.2914758	-2.1150427	-2.4904923	-2.6721615	-2.7448291	-2.4420472	-2.1150427	-2.0060412	-1.9575961	-1.8485946	-1.7638157	-1.4610337	-1.1582518	-0.7949134	-0.54057656	-0.38312994	-0.10457055	0.25876779	0.53732718	0.62210614	0.64632869	0.64632869	0.68266253	0.68266253	0.71899636	0.74321891	0.79166402	0.85222042	0.87644298	0.93699936	0.99755571	1.0217783	1.0823347	1.1307798	1.1550024	1.2034475	1.2034475	1.2155588	1.2034475	1.1307798	1.0581121	0.93699936	0.79166402	0.64632869	0.4767708	0.39199185	0.21032268	0.089209905	-0.0076803221
1	-0.043719561	0.0037639362	0.03937656	0.1106018	0.18182705	0.3005358	0.24118142	0.2055688	0.16995618	0.074989182	0.063118308	0.01563481	-0.031848687	-0.06746131	-0.079332184	-0.091203059	-0.15055743	-0.22178268	-0.24552442	-0.2573953	-0.2573953	-0.24552442	-0.23365355	-0.24552442	-0.28113705	-0.2573953	-0.2573953	0.03937656	0.098730932	-0.70848852	-1.7768672	-2.3585401	-2.5366032	-2.5840867	-2.4297653	-2.0973808	-1.990543	-1.9193177	-1.8124799	-1.7649964	-1.5869332	-1.2545488	-0.87468076	-0.57790891	-0.37610404	-0.15055743	0.18182705	0.46672803	0.57356591	0.6685329	0.69227465	0.69227465	0.73975814	0.7634999	0.81098339	0.84659601	0.88220863	0.95343388	1.0009173	1.0484008	1.1077553	1.1671097	1.2383349	1.2739475	1.2858184	1.3333019	1.3570436	1.3333019	1.2739475	1.1908514	1.0602718	0.95343388	0.81098339	0.69227465	0.57356591	0.44298629	0.33614841	0.21743968	0.14621443	0.086860057	0.027505685	-0.0081069381
2	0.023235388	0.0039899153	0.023235388	0.061726332	0.11946274	0.17719916	0.23493558	0.27342652	0.15795369	0.11946274	0.10021728	0.0039899153	-0.015255556	-0.015255556	-0.0537465	0.0039899153	-0.0537465	-0.0537465	-0.092237444	-0.13072839	-0.14997386	-0.13072839	-0.14997386	-0.14997386	-0.14997386	-0.14997386	-0.1884648	-0.13072839	-0.015255556	-0.47714689	-1.6511207	-2.8635854	-2.9790582	-2.9213218	-2.7866035	-2.3824486	-1.9590483	-1.8243299	-1.5741388	-1.2854567	-1.0737565	-0.70809255	-0.41941046	-0.1884648	0.0039899153	0.15795369	0.33116294	0.60059955	0.75456333	0.81229974	0.83154521	0.85079068	0.88928162	0.92777257	0.92777257	0.98550899	1.0432454	1.1009818	1.1394727	1.1779637	1.2549456	1.2934366	1.2741911	1.2934366	1.2741911	1.2164547	1.0817363	0.98550899	0.83154521	0.6968269	0.58135407	0.48512672	0.35040841	0.25418105	0.15795369	0.080971803	0.04248086	-0.015255556	-0.072991972	-0.0537465	-0.0537465	-0.072991972
1	0.13846625	0.18783248	0.1508078	0.23719871	0.28656493	0.39763895	0.47168829	0.39763895	0.34827272	0.33593116	0.24954026	0.31124805	0.20017404	0.10144158	0.064416907	0.064416907	0.0027091211	-0.03431555	-0.096023338	-0.1083649	-0.15773112	-0.14538956	-0.14538956	-0.15773112	-0.17007268	-0.096023338	-0.24412202	-0.1083649	0.33593116	0.13846625	-0.76246742	-1.7374504	-2.4902854	-2.8111659	-2.9345814	-2.7371166	-2.3051621	-2.1323803	-1.9102322	-1.7374504	-1.6016933	-1.3425206	-1.1450557	-0.73778431	-0.51563628	-0.2194389	-0.021973993	0.22485715	0.54573763	0.53339607	0.59510387	0.70617787	0.71851943	0.70617787	0.81725189	0.73086099	0.86661811	0.85427656	0.96535057	0.97769214	1.0517414	1.1628155	1.1011077	1.1874986	1.2368649	1.2368649	1.175157	1.2121818	1.0640831	0.99003369	0.90364279	0.78022721	0.61978697	0.47168829	0.42232206	0.32358961	0.20017404	0.015050678	0.039733792	0.0027091211	-0.133048	-0.12070645
2	0.37854085	0.37854085	0.40218164	0.42582242	0.44946321	0.54402634	0.56766713	0.66223027	0.56766713	0.40218164	0.44946321	0.37854085	0.3076185	0.28397771	0.21305536	0.3076185	0.28397771	0.18941458	0.18941458	0.11849222	0.09485144	0.047569871	0.047569871	0.047569871	0.023929086	-0.046993267	-0.023352483	-0.070634052	-0.070634052	0.047569871	-0.070634052	-0.85077994	-2.1037416	-2.9784505	-3.0257321	-2.8366058	-2.5765572	-2.3874309	-2.2219454	-1.9855376	-1.7018482	-1.4654403	-1.2526733	-0.89806151	-0.63801288	-0.37796425	-0.23611954	-0.023352483	0.26033693	0.47310399	0.66223027	0.70951183	0.63858948	0.68587105	0.66223027	0.73315262	0.70951183	0.70951183	0.78043419	0.85135654	0.87499733	0.89863811	0.9222789	1.016842	1.016842	1.0404829	1.0641236	1.0404829	1.016842	0.94591968	0.82771576	0.73315262	0.59130792	0.42582242	0.35490007	0.21305536	0.09485144	-0.046993267	-0.11791562	-0.16519719	-0.28340112	-0.3070419
2	-0.13885114	-0.11908414	-0.05978313	-0.020249125	0.039051882	0.01928488	-0.00048212271	-0.11908414	-0.099317134	-0.13885114	-0.23768615	-0.19815215	-0.21791915	-0.19815215	-0.17838514	-0.19815215	-0.21791915	-0.27722015	-0.29698716	-0.25745316	-0.25745316	-0.25745316	-0.29698716	-0.23768615	-0.23768615	-0.27722015	-0.19815215	-0.13885114	-0.39582217	-1.1469683	-2.2539204	-2.7480955	-2.7876295	-2.5306585	-2.3329884	-2.0364833	-1.9178813	-1.7202113	-1.4434733	-1.2458033	-0.96906524	-0.6527932	-0.43535618	-0.21791915	-0.040016127	0.2169549	0.45415893	0.71112996	0.79019797	0.79019797	0.79019797	0.82973198	0.86926598	0.82973198	0.84949898	0.96810102	0.98786797	1.047169	1.10647	1.146004	1.205305	1.2843731	1.363441	1.402975	1.4227421	1.363441	1.323907	1.2448391	1.165771	1.027402	0.88903298	0.80996497	0.67159596	0.53322694	0.39485792	0.33555691	0.27625591	0.11811989	0.1971879	0.11811989	0.078585887	0.078585887
1	0.12505475	0.11150853	0.11150853	0.016684982	0.070869869	0.097962313	0.12505475	0.084416091	0.17923965	0.28760942	0.36888674	0.27406319	0.24697075	0.23342453	0.19278587	0.043777425	-0.11877724	0.016684982	0.084416091	-0.13232346	-0.29487811	-0.28133189	-0.28133189	-0.44388656	-0.38970167	-0.40324789	-0.40324789	-0.36260923	-0.45743278	-0.48452522	-0.36260923	0.043777425	-0.18650834	-1.1753825	-1.9339709	-2.2726265	-2.4080887	-2.5029123	-2.3268114	-2.0017021	-1.9339709	-1.8391474	-1.7307777	-1.6901389	-1.3921221	-1.1482901	-0.85027321	-0.52516388	-0.41679411	-0.010407462	0.27406319	0.45016408	0.53144141	0.57208007	0.61271873	0.70754229	0.73463473	0.78881962	0.87009695	0.93782806	1.0055592	1.1545676	1.1952062	1.1952062	1.2629374	1.4119458	1.4119458	1.4390382	1.3713072	1.4661307	1.3713072	1.2222987	1.1545676	1.0326516	0.88364317	0.76172718	0.57208007	0.53144141	0.43661786	0.35534052	0.19278587	0.13860097
2	0.17876728	0.15846407	0.15846407	0.2193737	0.25998011	0.28028332	0.32088974	0.2396769	0.19907049	0.17876728	0.097554443	0.056948025	0.097554443	0.016341608	0.036644816	-0.0039616015	-0.0039616015	-0.0039616015	-0.064871228	-0.10547764	-0.064871228	-0.064871228	-0.10547764	-0.085174436	-0.10547764	-0.14608406	-0.14608406	-0.024264811	0.016341608	-0.53184503	-1.6282183	-2.7042884	-3.1103526	-2.9479269	-2.8261076	-2.6636819	-2.0748889	-1.8515536	-1.5470055	-1.303367	-1.1003349	-0.77548354	-0.53184503	-0.30850974	-0.12578085	-0.0039616015	0.2396769	0.44270899	0.64574108	0.68634749	0.68634749	0.74725713	0.74725713	0.78786355	0.76756034	0.80816676	0.9096828	0.92998601	0.92998601	1.031502	1.0924116	1.1127149	1.1736245	1.1939277	1.2345341	1.2345341	1.1736245	1.1127149	1.0111988	0.88937959	0.78786355	0.68634749	0.54422503	0.40210257	0.28028332	0.19907049	0.13816086	0.056948025	-0.0039616015	-0.024264811	-0.044568019	-0.16638727
2	1.8704788	0.085997886	0.10925133	0.13250477	0.10925133	0.13250477	0.13250477	0.20226509	0.17901165	0.24877197	0.27202541	0.34178574	0.3185323	0.17901165	0.15575821	0.085997886	0.085997886	0.062744447	-0.030269318	0.062744447	0.039491006	-0.0070158773	0.016237565	-0.030269318	-0.076776201	-0.030269318	-0.14653652	-0.053522759	-0.030269318	-0.14653652	-0.12328308	-0.12328308	-0.076776201	0.062744447	-0.28605717	-1.123181	-2.2625996	-2.9136961	-2.960203	-2.7044151	-2.5648944	-2.2858531	-2.123079	-1.8672912	-1.4952361	-1.2859552	-1.123181	-0.82088633	-0.56509846	-0.33256405	-0.21629685	0.039491006	0.36503918	0.52781328	0.5975736	0.62082704	0.5975736	0.62082704	0.62082704	0.64408048	0.69058736	0.73709425	0.78360113	0.85336145	0.89986833	0.94637522	1.0161356	1.1091493	1.1556562	1.1556562	1.1556562	1.1324027	1.1324027	1.039389	0.94637522	0.83010801	0.7138408	0.62082704	0.50455983	0.38829262	0.29527886	0.17901165
2	0.2491066	0.21049273	0.22979966	0.22979966	0.19118579	0.21049273	0.2491066	0.26841355	0.32633437	0.34564131	0.40356212	0.442176	0.30702743	0.30702743	0.30702743	0.21049273	0.15257191	0.15257191	0.11395803	0.13326497	0.094651092	0.11395803	0.036730276	-0.040497481	-0.05980442	-0.05980442	-0.079111359	-0.13703217	-0.17564605	-0.21425993	-0.19495299	-0.13703217	-0.11772523	-0.60039872	-1.6236665	-2.7627759	-3.1489147	-3.1103008	-2.9751522	-2.6083204	-2.0677261	-1.8939637	-1.6043596	-1.2954485	-1.1602999	-0.77416118	-0.46525014	-0.23356688	-0.098418298	0.075344154	0.28772049	0.50009682	0.57732457	0.59663151	0.63524539	0.65455233	0.65455233	0.67385927	0.73178009	0.77039397	0.80900785	0.8862356	0.94415642	1.0020772	1.0020772	1.0986119	1.1565327	1.1372258	1.1179188	1.1372258	1.079305	1.0020772	0.86692867	0.77039397	0.67385927	0.5387107	0.40356212	0.30702743	0.21049273	0.094651092	0.017423337	-0.05980442
2	0.36807946	0.3873654	0.3873654	0.3487935	0.32950755	0.44522326	0.40665136	0.52236707	0.52236707	0.58022493	0.44522326	0.36807946	0.3102216	0.29093565	0.21379183	0.23307779	0.19450589	0.17521993	0.19450589	0.11736208	0.11736208	0.05950422	0.040218268	-0.017639589	0.020932316	-0.017639589	-0.017639589	-0.036925541	-0.075497445	-0.017639589	0.040218268	-0.075497445	-0.88550744	-2.1969522	-3.0648201	-3.1998217	-3.1612498	-3.0069622	-2.3898118	-1.9848067	-1.6955174	-1.464086	-1.1362248	-0.96265125	-0.67336197	-0.36478673	-0.11406935	-0.017639589	0.15593398	0.46450921	0.52236707	0.61879684	0.63808278	0.63808278	0.63808278	0.65736874	0.7537985	0.69594064	0.77308445	0.79237041	0.86951421	0.88880016	0.96594397	0.98522993	0.98522993	1.0430877	1.0045159	1.1202316	1.0238019	0.92737207	0.83094231	0.65736874	0.59951088	0.48379517	0.3102216	0.17521993	0.098076123	-0.017639589	-0.1333553	-0.19121316	-0.21049912	-0.30692887
2	-0.043339738	-0.023919747	-0.043339738	-0.10159971	-0.043339738	0.034340227	0.11202019	0.11202019	0.073180209	-0.023919747	-0.043339738	-0.10159971	-0.14043969	-0.10159971	-0.15985969	-0.12101971	-0.14043969	-0.10159971	-0.14043969	-0.21811966	-0.17927967	-0.19869967	-0.17927967	-0.19869967	-0.17927967	-0.17927967	-0.19869967	-0.25695964	-0.062759729	-0.15985969	-0.89781935	-2.1212788	-2.8786585	-2.8980784	-2.8980784	-2.7427186	-2.1989588	-1.791139	-1.655199	-1.3638991	-1.0725993	-0.89781935	-0.5676795	-0.31521962	-0.10159971	0.11202019	0.22854014	0.38390007	0.61693997	0.79171989	0.81113988	0.81113988	0.83055987	0.88881984	0.90823983	0.94707982	1.0053398	1.0441798	1.1412797	1.1412797	1.2189597	1.3160597	1.3354797	1.3548997	1.3743196	1.3548997	1.2772197	1.1218597	1.0441798	0.92765982	0.77229989	0.61693997	0.51984001	0.42274005	0.3062201	0.22854014	0.18970016	0.11202019	0.092600201	0.053760218	0.073180209	0.034340227
1	-0.05838574	-0.02779385	-0.073681685	-0.043089796	-0.05838574	-0.012497905	0.048685874	0.1251656	0.21694127	0.38519667	0.38519667	0.24753316	0.24753316	0.20164532	0.063981819	0.079277763	0.018093984	-0.10427357	-0.13486546	-0.10427357	-0.16545735	-0.31841681	-0.31841681	-0.33371275	-0.31841681	-0.30312086	-0.30312086	-0.33371275	-0.31841681	-0.44078436	-0.27252897	0.048685874	-0.073681685	-1.1291019	-2.0162667	-2.4292572	-2.6281045	-2.7198802	-2.2457059	-1.8633072	-1.8480113	-1.8174194	-1.6338681	-1.6032761	-1.2055816	-0.86907082	-0.60903976	-0.39489653	-0.21134519	0.03338993	0.32401288	0.49226827	0.66052367	0.62993178	0.69111556	0.79818718	0.78289123	0.96644253	1.0123304	1.0429223	1.1958818	1.2723614	1.379433	1.3335453	1.4253209	1.4865047	1.5782803	1.5170966	1.5018007	1.3182493	1.2264736	1.0429223	0.92055473	0.7370034	0.58404394	0.52286016	0.33930883	0.18634938	0.17105343	0.048685874	0.048685874	0.0027980393
